date,food_item,food_category,quantity_prepared,quantity_sold,quantity_wasted,day_of_week,is_weekend,weather,temperature,special_event,customer_count,month,unit_cost,total_cost,waste_cost
2025-01-02,Ice Cream,desserts,11.93,7.96,4.01,Thursday,0,stormy,10.1,none,54,1,3.61,43.01,14.45
2025-01-02,Onion Rings,sides,13.16,8.56,4.77,Thursday,0,stormy,10.1,none,54,1,3.33,43.8,15.87
2025-01-02,Tomato Soup,soups,5.96,5.1,0.81,Thursday,0,stormy,10.1,none,54,1,6.45,38.43,5.2
2025-01-03,Grilled Chicken,mains,28.53,21.02,7.74,Friday,0,rainy,19.7,none,88,1,13.51,385.49,104.51
2025-01-03,Paneer,mains,39.57,26.29,12.62,Friday,0,rainy,19.7,none,88,1,7.41,293.05,93.46
2025-01-03,Pasta ,mains,30.65,20.02,10.85,Friday,0,rainy,19.7,none,88,1,7.78,238.43,84.38
2025-01-03,Margherita Pizza,mains,40.7,31.25,9.23,Friday,0,rainy,19.7,none,88,1,12.3,500.45,113.53
2025-01-03,Chocolate Cake,desserts,21.93,16.85,4.75,Friday,0,rainy,19.7,none,88,1,6.96,152.5,33.07
2025-01-03,Cake,desserts,16.94,13.15,3.58,Friday,0,rainy,19.7,none,88,1,4.23,71.74,15.16
2025-01-03,French Fries,sides,24.95,18.49,6.75,Friday,0,rainy,19.7,none,88,1,8.32,207.62,56.17
2025-01-03,Garlic Bread,sides,28.46,19.29,10.02,Friday,0,rainy,19.7,none,88,1,9.93,282.51,99.5
2025-01-03,Corn Soup,soups,10.67,9.04,1.73,Friday,0,rainy,19.7,none,88,1,10.55,112.55,18.27
2025-01-03,Burger,mains,42.22,30.17,13.05,Friday,0,rainy,19.7,none,88,1,3.33,140.71,43.5
2025-01-03,Fish,mains,36.49,27.0,8.97,Friday,0,rainy,19.7,none,88,1,11.28,411.68,101.18
2025-01-03,Salad,salads,9.82,7.88,2.04,Friday,0,rainy,19.7,none,88,1,12.37,121.42,25.23
2025-01-03,Ice Cream,desserts,16.73,11.03,6.04,Friday,0,rainy,19.7,none,88,1,6.4,107.07,38.64
2025-01-03,Onion Rings,sides,28.46,21.99,6.34,Friday,0,rainy,19.7,none,88,1,4.19,119.29,26.59
2025-01-03,Tomato Soup,soups,7.09,5.51,1.74,Friday,0,rainy,19.7,none,88,1,12.12,85.93,21.05
2025-01-04,Grilled Chicken,mains,29.08,21.29,7.81,Saturday,1,stormy,29.1,none,81,1,8.82,256.49,68.86
2025-01-04,Paneer,mains,34.78,29.35,5.98,Saturday,1,stormy,29.1,none,81,1,3.33,115.66,19.88
2025-01-04,Pasta ,mains,30.97,23.2,7.51,Saturday,1,stormy,29.1,none,81,1,11.8,365.54,88.65
2025-01-04,Margherita Pizza,mains,30.58,20.17,9.58,Saturday,1,stormy,29.1,none,81,1,3.56,108.83,34.11
2025-01-04,Chocolate Cake,desserts,15.84,11.41,4.38,Saturday,1,stormy,29.1,none,81,1,5.27,83.43,23.06
2025-01-04,Cake,desserts,17.94,13.98,4.01,Saturday,1,stormy,29.1,none,81,1,11.79,211.61,47.32
2025-01-04,French Fries,sides,18.37,12.81,6.0,Saturday,1,stormy,29.1,none,81,1,3.83,70.42,22.99
2025-01-04,Garlic Bread,sides,14.86,11.78,3.2,Saturday,1,stormy,29.1,none,81,1,3.56,52.87,11.38
2025-01-04,Corn Soup,soups,8.87,7.96,0.95,Saturday,1,stormy,29.1,none,81,1,8.09,71.82,7.67
2025-01-04,Burger,mains,38.41,30.16,7.78,Saturday,1,stormy,29.1,none,81,1,14.64,562.48,113.9
2025-01-04,Fish,mains,41.08,28.85,12.92,Saturday,1,stormy,29.1,none,81,1,12.91,530.45,166.78
2025-01-04,Salad,salads,14.25,9.78,4.64,Saturday,1,stormy,29.1,none,81,1,4.75,67.77,22.07
2025-01-04,Ice Cream,desserts,20.26,16.04,4.15,Saturday,1,stormy,29.1,none,81,1,8.09,163.92,33.61
2025-01-04,Onion Rings,sides,17.04,11.12,5.43,Saturday,1,stormy,29.1,none,81,1,4.87,83.01,26.45
2025-01-04,Tomato Soup,soups,7.18,6.15,1.04,Saturday,1,stormy,29.1,none,81,1,14.58,104.74,15.17
2025-01-05,Grilled Chicken,mains,61.13,49.85,12.39,Sunday,1,sunny,8.9,none,201,1,10.62,649.48,131.62
2025-01-05,Paneer,mains,74.7,48.75,24.76,Sunday,1,sunny,8.9,none,201,1,3.27,244.52,81.04
2025-01-05,Pasta ,mains,78.8,54.01,22.82,Sunday,1,sunny,8.9,none,201,1,9.11,717.63,207.83
2025-01-05,Margherita Pizza,mains,97.28,67.36,32.65,Sunday,1,sunny,8.9,none,201,1,13.54,1317.19,442.14
2025-01-05,Chocolate Cake,desserts,41.76,35.24,6.96,Sunday,1,sunny,8.9,none,201,1,5.44,227.24,37.86
2025-01-05,Cake,desserts,32.0,22.39,9.47,Sunday,1,sunny,8.9,none,201,1,7.39,236.5,69.99
2025-01-05,French Fries,sides,55.6,39.87,17.21,Sunday,1,sunny,8.9,none,201,1,3.66,203.32,62.94
2025-01-05,Garlic Bread,sides,65.01,50.2,15.82,Sunday,1,sunny,8.9,none,201,1,7.96,517.67,125.97
2025-01-05,Corn Soup,soups,16.92,13.07,4.0,Sunday,1,sunny,8.9,none,201,1,14.96,253.06,59.89
2025-01-05,Burger,mains,73.74,57.79,17.44,Sunday,1,sunny,8.9,none,201,1,14.5,1069.49,252.99
2025-01-05,Fish,mains,74.19,51.36,22.92,Sunday,1,sunny,8.9,none,201,1,10.32,765.48,236.49
2025-01-05,Salad,salads,27.03,21.81,4.72,Sunday,1,sunny,8.9,none,201,1,11.85,320.32,55.94
2025-01-05,Ice Cream,desserts,28.18,22.45,5.46,Sunday,1,sunny,8.9,none,201,1,6.41,180.65,35.01
2025-01-05,Onion Rings,sides,55.43,36.8,17.09,Sunday,1,sunny,8.9,none,201,1,8.46,469.11,144.62
2025-01-05,Tomato Soup,soups,24.46,19.24,5.1,Sunday,1,sunny,8.9,none,201,1,11.58,283.27,59.08
2025-01-06,Grilled Chicken,mains,27.9,19.66,8.25,Monday,0,stormy,8.0,none,55,1,13.92,388.51,114.92
2025-01-06,Paneer,mains,18.23,13.3,4.71,Monday,0,stormy,8.0,none,55,1,9.97,181.73,46.91
2025-01-06,Pasta ,mains,20.34,13.4,7.21,Monday,0,stormy,8.0,none,55,1,14.02,285.22,101.07
2025-01-06,Margherita Pizza,mains,20.99,15.6,5.42,Monday,0,stormy,8.0,none,55,1,9.41,197.47,50.99
2025-01-06,Chocolate Cake,desserts,7.96,6.29,1.59,Monday,0,stormy,8.0,none,55,1,12.17,96.81,19.3
2025-01-06,Cake,desserts,11.12,8.85,2.16,Monday,0,stormy,8.0,none,55,1,13.28,147.69,28.72
2025-01-06,French Fries,sides,12.35,10.27,2.13,Monday,0,stormy,8.0,none,55,1,8.74,107.9,18.64
2025-01-06,Garlic Bread,sides,15.08,12.29,2.98,Monday,0,stormy,8.0,none,55,1,13.24,199.71,39.49
2025-01-06,Corn Soup,soups,5.65,5.3,0.38,Monday,0,stormy,8.0,none,55,1,7.66,43.25,2.91
2025-01-06,Burger,mains,20.0,15.94,4.19,Monday,0,stormy,8.0,none,55,1,14.03,280.64,58.79
2025-01-06,Fish,mains,20.16,15.06,4.84,Monday,0,stormy,8.0,none,55,1,10.69,215.6,51.76
2025-01-06,Salad,salads,9.65,7.74,2.02,Monday,0,stormy,8.0,none,55,1,8.03,77.47,16.18
2025-01-06,Ice Cream,desserts,13.15,10.65,2.65,Monday,0,stormy,8.0,none,55,1,3.22,42.35,8.52
2025-01-06,Onion Rings,sides,12.84,10.6,2.08,Monday,0,stormy,8.0,none,55,1,9.42,120.93,19.6
2025-01-06,Tomato Soup,soups,6.61,5.94,0.73,Monday,0,stormy,8.0,none,55,1,9.85,65.11,7.17
2025-01-07,Grilled Chicken,mains,36.2,28.76,7.96,Tuesday,0,stormy,31.1,none,82,1,3.24,117.44,25.83
2025-01-07,Paneer,mains,42.4,29.81,13.27,Tuesday,0,stormy,31.1,none,82,1,11.71,496.33,155.41
2025-01-07,Pasta ,mains,33.13,27.57,5.88,Tuesday,0,stormy,31.1,none,82,1,5.79,191.92,34.08
2025-01-07,Margherita Pizza,mains,24.92,17.0,7.89,Tuesday,0,stormy,31.1,none,82,1,12.53,312.29,98.89
2025-01-07,Chocolate Cake,desserts,12.73,9.01,4.04,Tuesday,0,stormy,31.1,none,82,1,8.37,106.51,33.82
2025-01-07,Cake,desserts,17.22,13.01,4.18,Tuesday,0,stormy,31.1,none,82,1,10.77,185.45,44.99
2025-01-07,French Fries,sides,16.99,14.0,2.99,Tuesday,0,stormy,31.1,none,82,1,11.95,202.94,35.7
2025-01-07,Garlic Bread,sides,24.5,19.78,4.61,Tuesday,0,stormy,31.1,none,82,1,4.48,109.83,20.65
2025-01-07,Corn Soup,soups,8.72,8.06,0.62,Tuesday,0,stormy,31.1,none,82,1,12.86,112.08,8.0
2025-01-07,Burger,mains,37.54,31.41,5.77,Tuesday,0,stormy,31.1,none,82,1,10.28,386.03,59.3
2025-01-07,Fish,mains,31.71,26.48,5.49,Tuesday,0,stormy,31.1,none,82,1,8.0,253.66,43.95
2025-01-07,Salad,salads,11.77,9.19,2.59,Tuesday,0,stormy,31.1,none,82,1,11.1,130.63,28.78
2025-01-07,Ice Cream,desserts,20.72,15.08,6.03,Tuesday,0,stormy,31.1,none,82,1,10.93,226.36,65.91
2025-01-07,Onion Rings,sides,15.42,12.38,3.26,Tuesday,0,stormy,31.1,none,82,1,10.34,159.36,33.67
2025-01-07,Tomato Soup,soups,8.31,7.55,0.81,Tuesday,0,stormy,31.1,none,82,1,12.86,106.88,10.42
2025-01-08,Grilled Chicken,mains,44.02,36.56,7.62,Wednesday,0,cloudy,9.9,none,135,1,6.03,265.31,45.93
2025-01-08,Paneer,mains,68.04,50.61,18.53,Wednesday,0,cloudy,9.9,none,135,1,4.84,329.38,89.7
2025-01-08,Pasta ,mains,56.18,44.32,12.87,Wednesday,0,cloudy,9.9,none,135,1,13.8,775.55,177.63
2025-01-08,Margherita Pizza,mains,59.59,48.16,11.79,Wednesday,0,cloudy,9.9,none,135,1,5.24,312.25,61.75
2025-01-08,Chocolate Cake,desserts,33.61,25.87,8.16,Wednesday,0,cloudy,9.9,none,135,1,13.54,455.06,110.44
2025-01-08,Cake,desserts,33.96,27.36,6.23,Wednesday,0,cloudy,9.9,none,135,1,13.0,441.53,80.97
2025-01-08,French Fries,sides,35.55,24.68,11.38,Wednesday,0,cloudy,9.9,none,135,1,9.25,328.93,105.31
2025-01-08,Garlic Bread,sides,28.01,20.98,6.65,Wednesday,0,cloudy,9.9,none,135,1,10.75,301.17,71.5
2025-01-08,Corn Soup,soups,14.08,9.45,4.94,Wednesday,0,cloudy,9.9,none,135,1,10.85,152.69,53.61
2025-01-08,Burger,mains,45.57,30.11,16.97,Wednesday,0,cloudy,9.9,none,135,1,4.53,206.61,76.93
2025-01-08,Fish,mains,40.46,33.03,7.63,Wednesday,0,cloudy,9.9,none,135,1,4.23,171.08,32.25
2025-01-08,Salad,salads,18.59,14.01,4.73,Wednesday,0,cloudy,9.9,none,135,1,13.58,252.35,64.24
2025-01-08,Ice Cream,desserts,29.99,24.51,5.01,Wednesday,0,cloudy,9.9,none,135,1,3.35,100.5,16.77
2025-01-08,Onion Rings,sides,30.85,20.6,11.04,Wednesday,0,cloudy,9.9,none,135,1,12.21,376.68,134.77
2025-01-08,Tomato Soup,soups,12.71,8.98,3.54,Wednesday,0,cloudy,9.9,none,135,1,11.3,143.57,40.02
2025-01-09,Grilled Chicken,mains,27.13,18.1,9.27,Thursday,0,stormy,15.6,none,89,1,5.26,142.69,48.73
2025-01-09,Paneer,mains,32.26,22.44,9.66,Thursday,0,stormy,15.6,none,89,1,8.65,279.08,83.53
2025-01-09,Pasta ,mains,34.12,25.19,8.78,Thursday,0,stormy,15.6,none,89,1,5.74,195.77,50.37
2025-01-09,Margherita Pizza,mains,42.68,31.95,11.21,Thursday,0,stormy,15.6,none,89,1,10.07,429.71,112.87
2025-01-09,Chocolate Cake,desserts,12.64,10.25,2.16,Thursday,0,stormy,15.6,none,89,1,4.92,62.18,10.64
2025-01-09,Cake,desserts,15.37,12.09,3.05,Thursday,0,stormy,15.6,none,89,1,6.94,106.68,21.2
2025-01-09,French Fries,sides,27.78,22.99,5.11,Thursday,0,stormy,15.6,none,89,1,14.54,403.96,74.34
2025-01-09,Garlic Bread,sides,21.92,17.87,3.99,Thursday,0,stormy,15.6,none,89,1,7.04,154.33,28.11
2025-01-09,Corn Soup,soups,6.36,5.82,0.55,Thursday,0,stormy,15.6,none,89,1,5.94,37.77,3.28
2025-01-09,Burger,mains,43.15,28.36,14.49,Thursday,0,stormy,15.6,none,89,1,11.77,508.04,170.56
2025-01-09,Fish,mains,36.32,23.7,12.49,Thursday,0,stormy,15.6,none,89,1,12.64,459.12,157.86
2025-01-09,Salad,salads,12.22,8.48,3.92,Thursday,0,stormy,15.6,none,89,1,11.19,136.81,43.9
2025-01-09,Ice Cream,desserts,21.97,15.73,5.8,Thursday,0,stormy,15.6,none,89,1,5.83,128.14,33.84
2025-01-09,Onion Rings,sides,23.67,17.15,7.13,Thursday,0,stormy,15.6,none,89,1,8.31,196.64,59.25
2025-01-09,Tomato Soup,soups,9.45,8.05,1.36,Thursday,0,stormy,15.6,none,89,1,14.46,136.65,19.68
2025-01-10,Grilled Chicken,mains,34.04,24.27,9.15,Friday,0,cloudy,26.2,none,96,1,4.55,154.86,41.61
2025-01-10,Paneer,mains,31.74,25.72,5.76,Friday,0,cloudy,26.2,none,96,1,8.62,273.45,49.59
2025-01-10,Pasta ,mains,44.8,36.67,8.6,Friday,0,cloudy,26.2,none,96,1,6.82,305.66,58.68
2025-01-10,Margherita Pizza,mains,30.43,25.48,4.93,Friday,0,cloudy,26.2,none,96,1,4.55,138.46,22.41
2025-01-10,Chocolate Cake,desserts,23.24,18.79,4.02,Friday,0,cloudy,26.2,none,96,1,3.12,72.52,12.53
2025-01-10,Cake,desserts,16.49,11.25,5.07,Friday,0,cloudy,26.2,none,96,1,14.16,233.62,71.85
2025-01-10,French Fries,sides,30.95,24.84,6.0,Friday,0,cloudy,26.2,none,96,1,6.65,205.85,39.91
2025-01-10,Garlic Bread,sides,25.65,19.59,6.04,Friday,0,cloudy,26.2,none,96,1,9.53,244.53,57.57
2025-01-10,Corn Soup,soups,11.14,7.61,3.53,Friday,0,cloudy,26.2,none,96,1,12.12,135.08,42.76
2025-01-10,Burger,mains,28.9,21.5,6.9,Friday,0,cloudy,26.2,none,96,1,5.5,158.94,37.94
2025-01-10,Fish,mains,33.81,26.49,7.56,Friday,0,cloudy,26.2,none,96,1,14.25,481.77,107.71
2025-01-10,Salad,salads,12.89,8.92,3.59,Friday,0,cloudy,26.2,none,96,1,12.7,163.71,45.63
2025-01-10,Ice Cream,desserts,14.58,9.93,4.75,Friday,0,cloudy,26.2,none,96,1,5.92,86.29,28.13
2025-01-10,Onion Rings,sides,29.83,19.91,10.78,Friday,0,cloudy,26.2,none,96,1,3.35,100.01,36.14
2025-01-10,Tomato Soup,soups,11.29,9.3,1.89,Friday,0,cloudy,26.2,none,96,1,6.73,75.96,12.74
2025-01-11,Grilled Chicken,mains,101.44,82.54,20.78,Saturday,1,cloudy,15.2,none,198,1,14.52,1473.36,301.85
2025-01-11,Paneer,mains,102.89,76.96,25.76,Saturday,1,cloudy,15.2,none,198,1,5.49,564.6,141.34
2025-01-11,Pasta ,mains,66.83,54.39,12.54,Saturday,1,cloudy,15.2,none,198,1,7.4,494.57,92.77
2025-01-11,Margherita Pizza,mains,58.67,41.4,16.8,Saturday,1,cloudy,15.2,none,198,1,6.44,378.02,108.23
2025-01-11,Chocolate Cake,desserts,41.59,30.31,11.02,Saturday,1,cloudy,15.2,none,198,1,5.96,247.69,65.64
2025-01-11,Cake,desserts,50.17,40.68,8.99,Saturday,1,cloudy,15.2,none,198,1,12.69,636.72,114.11
2025-01-11,French Fries,sides,44.71,36.32,7.82,Saturday,1,cloudy,15.2,none,198,1,8.11,362.55,63.38
2025-01-11,Garlic Bread,sides,48.0,32.66,15.09,Saturday,1,cloudy,15.2,none,198,1,4.58,219.7,69.05
2025-01-11,Corn Soup,soups,16.24,11.69,4.66,Saturday,1,cloudy,15.2,none,198,1,9.69,157.44,45.17
2025-01-11,Burger,mains,88.36,71.66,17.65,Saturday,1,cloudy,15.2,none,198,1,9.48,837.8,167.32
2025-01-11,Fish,mains,70.86,47.81,21.45,Saturday,1,cloudy,15.2,none,198,1,9.97,706.63,213.88
2025-01-11,Salad,salads,38.2,29.89,7.65,Saturday,1,cloudy,15.2,none,198,1,5.48,209.23,41.92
2025-01-11,Ice Cream,desserts,35.65,24.94,11.47,Saturday,1,cloudy,15.2,none,198,1,10.6,377.67,121.53
2025-01-11,Onion Rings,sides,50.11,41.08,9.9,Saturday,1,cloudy,15.2,none,198,1,9.54,478.32,94.51
2025-01-11,Tomato Soup,soups,22.05,16.87,4.67,Saturday,1,cloudy,15.2,none,198,1,5.76,126.97,26.89
2025-01-12,Grilled Chicken,mains,64.9,46.68,19.28,Sunday,1,sunny,29.9,none,176,1,6.12,397.07,117.97
2025-01-12,Paneer,mains,83.28,56.28,28.51,Sunday,1,sunny,29.9,none,176,1,10.08,839.51,287.45
2025-01-12,Pasta ,mains,88.8,66.52,20.48,Sunday,1,sunny,29.9,none,176,1,9.96,884.03,203.91
2025-01-12,Margherita Pizza,mains,54.83,45.77,8.58,Sunday,1,sunny,29.9,none,176,1,10.29,564.32,88.34
2025-01-12,Chocolate Cake,desserts,32.73,21.4,12.1,Sunday,1,sunny,29.9,none,176,1,9.67,316.3,116.93
2025-01-12,Cake,desserts,25.11,20.97,3.89,Sunday,1,sunny,29.9,none,176,1,10.18,255.72,39.6
2025-01-12,French Fries,sides,39.19,28.98,10.99,Sunday,1,sunny,29.9,none,176,1,10.73,420.45,117.93
2025-01-12,Garlic Bread,sides,32.45,22.39,10.35,Sunday,1,sunny,29.9,none,176,1,12.04,390.69,124.66
2025-01-12,Corn Soup,soups,14.7,9.81,4.98,Sunday,1,sunny,29.9,none,176,1,9.82,144.35,48.93
2025-01-12,Burger,mains,54.15,41.79,13.18,Sunday,1,sunny,29.9,none,176,1,9.14,495.08,120.49
2025-01-12,Fish,mains,64.42,42.0,20.98,Sunday,1,sunny,29.9,none,176,1,3.38,217.97,70.97
2025-01-12,Salad,salads,24.23,21.21,2.89,Sunday,1,sunny,29.9,none,176,1,12.99,314.61,37.57
2025-01-12,Ice Cream,desserts,38.27,27.18,10.58,Sunday,1,sunny,29.9,none,176,1,11.62,444.69,122.91
2025-01-12,Onion Rings,sides,52.76,38.74,13.04,Sunday,1,sunny,29.9,none,176,1,13.44,708.96,175.16
2025-01-12,Tomato Soup,soups,20.55,16.62,3.83,Sunday,1,sunny,29.9,none,176,1,7.86,161.55,30.11
2025-01-13,Grilled Chicken,mains,34.48,26.23,8.11,Monday,0,sunny,21.2,none,123,1,9.7,334.49,78.7
2025-01-13,Paneer,mains,58.7,43.12,16.04,Monday,0,sunny,21.2,none,123,1,4.06,238.24,65.1
2025-01-13,Pasta ,mains,44.04,31.65,11.66,Monday,0,sunny,21.2,none,123,1,4.14,182.26,48.25
2025-01-13,Margherita Pizza,mains,50.06,32.79,18.33,Monday,0,sunny,21.2,none,123,1,6.6,330.34,120.96
2025-01-13,Chocolate Cake,desserts,20.2,16.64,3.82,Monday,0,sunny,21.2,none,123,1,12.12,244.91,46.26
2025-01-13,Cake,desserts,27.7,21.56,6.53,Monday,0,sunny,21.2,none,123,1,8.45,234.03,55.2
2025-01-13,French Fries,sides,29.44,19.68,9.8,Monday,0,sunny,21.2,none,123,1,6.36,187.23,62.34
2025-01-13,Garlic Bread,sides,23.3,18.95,4.3,Monday,0,sunny,21.2,none,123,1,5.84,136.12,25.15
2025-01-13,Corn Soup,soups,8.89,7.28,1.73,Monday,0,sunny,21.2,none,123,1,6.87,61.06,11.9
2025-01-13,Burger,mains,37.88,28.15,9.4,Monday,0,sunny,21.2,none,123,1,10.05,380.86,94.49
2025-01-13,Fish,mains,36.26,26.45,10.68,Monday,0,sunny,21.2,none,123,1,5.81,210.67,62.07
2025-01-13,Salad,salads,15.82,13.85,2.09,Monday,0,sunny,21.2,none,123,1,4.86,76.95,10.19
2025-01-13,Ice Cream,desserts,23.93,17.76,6.17,Monday,0,sunny,21.2,none,123,1,9.75,233.33,60.2
2025-01-13,Onion Rings,sides,27.1,20.18,7.3,Monday,0,sunny,21.2,none,123,1,11.37,308.2,83.04
2025-01-13,Tomato Soup,soups,14.43,10.07,4.26,Monday,0,sunny,21.2,none,123,1,5.12,73.83,21.81
2025-01-14,Grilled Chicken,mains,36.34,24.94,11.9,Tuesday,0,sunny,22.0,none,94,1,3.06,111.08,36.38
2025-01-14,Paneer,mains,44.88,32.57,12.79,Tuesday,0,sunny,22.0,none,94,1,13.92,624.61,178.06
2025-01-14,Pasta ,mains,27.19,18.79,8.64,Tuesday,0,sunny,22.0,none,94,1,7.35,199.95,63.51
2025-01-14,Margherita Pizza,mains,35.6,25.77,9.5,Tuesday,0,sunny,22.0,none,94,1,9.59,341.31,91.06
2025-01-14,Chocolate Cake,desserts,22.65,16.16,6.72,Tuesday,0,sunny,22.0,none,94,1,13.68,309.8,91.89
2025-01-14,Cake,desserts,16.81,12.39,4.83,Tuesday,0,sunny,22.0,none,94,1,9.28,156.03,44.86
2025-01-14,French Fries,sides,29.09,23.13,5.74,Tuesday,0,sunny,22.0,none,94,1,7.08,205.85,40.61
2025-01-14,Garlic Bread,sides,20.17,13.59,6.22,Tuesday,0,sunny,22.0,none,94,1,7.55,152.35,46.97
2025-01-14,Corn Soup,soups,7.11,4.85,2.27,Tuesday,0,sunny,22.0,none,94,1,8.43,59.9,19.11
2025-01-14,Burger,mains,44.53,33.53,11.54,Tuesday,0,sunny,22.0,none,94,1,8.98,399.67,103.62
2025-01-14,Fish,mains,45.81,33.91,12.51,Tuesday,0,sunny,22.0,none,94,1,11.3,517.8,141.46
2025-01-14,Salad,salads,18.25,15.55,2.58,Tuesday,0,sunny,22.0,none,94,1,12.8,233.71,33.06
2025-01-14,Ice Cream,desserts,23.68,18.64,5.13,Tuesday,0,sunny,22.0,none,94,1,11.24,266.11,57.67
2025-01-14,Onion Rings,sides,17.43,11.47,6.1,Tuesday,0,sunny,22.0,none,94,1,12.42,216.41,75.76
2025-01-14,Tomato Soup,soups,9.78,6.55,3.17,Tuesday,0,sunny,22.0,none,94,1,10.42,101.94,33.05
2025-01-15,Grilled Chicken,mains,28.9,23.6,5.47,Wednesday,0,rainy,26.6,none,70,1,3.73,107.83,20.4
2025-01-15,Paneer,mains,28.68,22.88,5.9,Wednesday,0,rainy,26.6,none,70,1,12.36,354.32,72.92
2025-01-15,Pasta ,mains,31.66,24.24,7.09,Wednesday,0,rainy,26.6,none,70,1,13.32,421.8,94.49
2025-01-15,Margherita Pizza,mains,32.75,25.3,7.17,Wednesday,0,rainy,26.6,none,70,1,3.67,120.11,26.29
2025-01-15,Chocolate Cake,desserts,11.72,9.2,2.47,Wednesday,0,rainy,26.6,none,70,1,12.55,147.05,31.06
2025-01-15,Cake,desserts,10.41,7.22,2.9,Wednesday,0,rainy,26.6,none,70,1,8.27,86.13,24.01
2025-01-15,French Fries,sides,21.17,16.61,4.93,Wednesday,0,rainy,26.6,none,70,1,6.51,137.75,32.06
2025-01-15,Garlic Bread,sides,17.53,14.08,3.21,Wednesday,0,rainy,26.6,none,70,1,7.43,130.19,23.83
2025-01-15,Corn Soup,soups,8.22,6.45,1.82,Wednesday,0,rainy,26.6,none,70,1,4.33,35.59,7.88
2025-01-15,Burger,mains,34.3,27.74,7.08,Wednesday,0,rainy,26.6,none,70,1,12.11,415.46,85.82
2025-01-15,Fish,mains,22.45,16.12,6.88,Wednesday,0,rainy,26.6,none,70,1,5.97,133.99,41.07
2025-01-15,Salad,salads,9.02,6.28,2.92,Wednesday,0,rainy,26.6,none,70,1,6.88,62.0,20.11
2025-01-15,Ice Cream,desserts,16.4,13.16,3.06,Wednesday,0,rainy,26.6,none,70,1,4.82,79.09,14.75
2025-01-15,Onion Rings,sides,13.18,10.74,2.57,Wednesday,0,rainy,26.6,none,70,1,4.99,65.73,12.81
2025-01-15,Tomato Soup,soups,6.72,5.35,1.35,Wednesday,0,rainy,26.6,none,70,1,11.55,77.6,15.57
2025-01-16,Grilled Chicken,mains,29.19,23.33,5.79,Thursday,0,cloudy,12.4,none,86,1,7.6,221.79,43.96
2025-01-16,Paneer,mains,42.28,35.54,6.53,Thursday,0,cloudy,12.4,none,86,1,13.57,573.55,88.58
2025-01-16,Pasta ,mains,43.17,36.62,6.45,Thursday,0,cloudy,12.4,none,86,1,9.24,398.75,59.57
2025-01-16,Margherita Pizza,mains,42.85,32.81,9.71,Thursday,0,cloudy,12.4,none,86,1,6.64,284.45,64.47
2025-01-16,Chocolate Cake,desserts,16.17,13.48,2.7,Thursday,0,cloudy,12.4,none,86,1,4.85,78.48,13.12
2025-01-16,Cake,desserts,16.44,12.5,4.05,Thursday,0,cloudy,12.4,none,86,1,14.3,235.17,57.91
2025-01-16,French Fries,sides,18.46,14.38,4.2,Thursday,0,cloudy,12.4,none,86,1,7.18,132.6,30.15
2025-01-16,Garlic Bread,sides,20.26,15.13,5.37,Thursday,0,cloudy,12.4,none,86,1,13.99,283.4,75.14
2025-01-16,Corn Soup,soups,7.07,5.69,1.27,Thursday,0,cloudy,12.4,none,86,1,10.79,76.32,13.68
2025-01-16,Burger,mains,35.54,24.28,11.65,Thursday,0,cloudy,12.4,none,86,1,14.93,530.6,173.89
2025-01-16,Fish,mains,39.3,32.34,6.74,Thursday,0,cloudy,12.4,none,86,1,8.17,321.02,55.06
2025-01-16,Salad,salads,15.05,10.34,4.26,Thursday,0,cloudy,12.4,none,86,1,6.91,103.98,29.43
2025-01-16,Ice Cream,desserts,12.54,10.37,2.14,Thursday,0,cloudy,12.4,none,86,1,8.11,101.68,17.33
2025-01-16,Onion Rings,sides,19.48,14.6,4.53,Thursday,0,cloudy,12.4,none,86,1,9.56,186.17,43.32
2025-01-16,Tomato Soup,soups,8.19,6.69,1.62,Thursday,0,cloudy,12.4,none,86,1,14.74,120.79,23.93
2025-01-17,Grilled Chicken,mains,37.47,26.86,10.32,Friday,0,sunny,24.7,none,112,1,13.91,521.4,143.67
2025-01-17,Paneer,mains,44.61,36.52,8.24,Friday,0,sunny,24.7,none,112,1,12.61,562.41,103.87
2025-01-17,Pasta ,mains,41.79,34.24,7.89,Friday,0,sunny,24.7,none,112,1,10.85,453.29,85.59
2025-01-17,Margherita Pizza,mains,35.76,26.77,8.89,Friday,0,sunny,24.7,none,112,1,13.02,465.45,115.68
2025-01-17,Chocolate Cake,desserts,16.87,13.99,3.02,Friday,0,sunny,24.7,none,112,1,14.74,248.79,44.53
2025-01-17,Cake,desserts,24.54,18.05,6.08,Friday,0,sunny,24.7,none,112,1,12.06,295.9,73.34
2025-01-17,French Fries,sides,23.35,15.96,7.3,Friday,0,sunny,24.7,none,112,1,8.1,189.16,59.16
2025-01-17,Garlic Bread,sides,24.28,17.83,6.44,Friday,0,sunny,24.7,none,112,1,7.36,178.65,47.36
2025-01-17,Corn Soup,soups,9.38,7.59,1.78,Friday,0,sunny,24.7,none,112,1,7.76,72.78,13.84
2025-01-17,Burger,mains,56.1,46.46,9.63,Friday,0,sunny,24.7,none,112,1,11.36,637.3,109.36
2025-01-17,Fish,mains,47.13,32.57,13.86,Friday,0,sunny,24.7,none,112,1,7.23,340.78,100.25
2025-01-17,Salad,salads,18.78,16.79,2.08,Friday,0,sunny,24.7,none,112,1,13.17,247.29,27.38
